League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South Korea K League 2,2023-08-08,07:30:00,25,Ansan Greeners,Cheongju,2.95,3.35,2.3,1.01,9.3,1.28,3.5,1.89,1.89,1.38,2.9,1.73,2.0,1.6,1.3,1.36,1.0,1.1,1.5,1.21,2.71,2.06,8.0,1.97,1.4,1.73,2.23,3.04,4.5
China Chinese Super League,2023-08-08,08:35:00,6,Shandong Luneng,Chengdu Better City FC,2.45,3.2,3.1,0.0,0.0,0.0,0.0,2.15,1.67,1.44,2.63,1.91,1.91,0.0,0.0,0.0,2.56,1.33,1.71,1.36,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China Chinese Super League,2023-08-08,08:35:00,21,Zhejiang FC,Nantong Zhiyun,1.53,4.0,5.0,1.01,12.0,1.2,3.75,1.75,1.95,1.34,3.2,1.8,1.91,1.2,1.22,2.05,1.8,0.5,1.33,1.1,2.43,1.33,6.5,3.75,1.24,1.53,1.85,2.28,3.08
China Chinese Super League,2023-08-08,08:35:00,21,Meizhou Hakka,Changchun Yatai,2.2,3.6,2.75,1.03,16.0,1.2,4.0,1.65,2.1,1.28,3.2,1.53,2.38,1.46,1.28,1.55,1.44,1.2,1.2,1.3,2.5,1.68,5.5,2.45,1.29,1.63,2.0,2.5,3.48
China Chinese Super League,2023-08-08,08:35:00,21,Qingdao Jonoon,Shanghai SIPG,5.5,4.4,1.45,1.02,17.25,1.2,4.0,1.57,2.25,1.3,3.3,1.74,1.9,2.7,1.18,1.11,1.7,2.6,1.55,1.54,3.09,7.0,9.0,1.12,1.18,1.54,1.7,2.08,2.72
Sweden Superettan,2023-08-08,14:00:00,17,Helsingborg,Örgryte,2.15,3.7,2.86,1.05,11.5,1.3,3.65,1.82,1.88,1.36,3.0,1.7,2.05,1.3,1.3,1.74,1.0,0.63,1.6,1.63,3.23,1.65,7.05,2.75,0.0,1.3,1.55,1.93,2.5
Europe UEFA Champions League,2023-08-08,15:00:00,0,København,Sparta Praha,1.95,3.35,3.3,1.04,12.0,1.26,3.5,1.8,1.9,1.36,3.0,1.73,2.0,1.32,1.25,1.7,3.0,0.0,2.27,0.0,2.27,0.0,0.0,0.0,0.0,0.0,1.7,2.15,2.9
Europe UEFA Champions League,2023-08-08,15:00:00,0,Raków Częstochowa,Aris,1.62,3.35,4.75,0.0,0.0,0.0,0.0,2.0,1.7,1.4,2.75,2.0,1.73,0.0,0.0,0.0,2.5,3.0,1.85,2.12,3.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe UEFA Champions League,2023-08-08,15:30:00,0,PSV,Sturm Graz,1.36,4.4,6.25,1.02,17.0,1.15,4.6,1.53,2.35,1.28,3.48,1.75,2.01,1.08,1.2,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.3,3.2
Europe UEFA Champions League,2023-08-08,15:45:00,0,AEK Athens,Dinamo Zagreb,2.1,3.1,3.1,1.05,10.0,1.33,3.25,2.0,1.7,1.4,2.75,1.8,1.91,1.3,1.3,1.7,0.0,3.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,1.8,2.3,3.2
Europe UEFA Champions League,2023-08-08,15:45:00,0,KÍ,Molde,4.75,3.6,1.6,1.04,11.5,1.24,3.75,1.85,1.85,1.36,3.0,1.8,1.91,2.1,1.28,1.15,1.5,1.5,1.33,1.58,2.91,0.0,0.0,0.0,0.0,0.0,1.44,1.83,2.3
Europe UEFA Champions League,2023-08-08,16:00:00,0,Sporting Braga,Bačka Topola,1.25,5.8,12.0,1.02,14.5,1.17,4.6,1.54,2.32,1.26,3.5,2.3,1.53,1.03,1.1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,2.05,2.8
Europe UEFA Champions League,2023-08-08,16:00:00,0,Olimpija,Galatasaray,4.1,3.55,1.9,1.02,15.0,1.2,4.33,1.86,1.96,1.29,3.3,1.73,1.95,2.3,1.22,1.16,2.5,2.0,2.29,2.93,5.22,0.0,0.0,0.0,0.0,0.0,1.83,2.38,3.2
Iceland Úrvalsdeild,2023-08-08,16:15:00,18,FH,Víkingur Reykjavík,3.75,3.9,1.67,1.02,10.0,1.13,5.0,1.44,2.6,1.25,3.75,1.5,2.5,1.78,1.22,1.26,2.29,2.5,1.74,1.8,3.54,2.25,9.6,1.86,1.15,1.2,1.38,1.67,2.09
Iceland Úrvalsdeild,2023-08-08,16:15:00,18,Fram,Fylkir,1.95,3.65,3.05,1.02,12.0,1.13,5.0,1.44,2.6,1.25,3.75,1.44,2.63,1.33,1.23,1.64,1.63,0.63,1.54,1.48,3.02,1.82,9.5,2.32,1.11,1.24,1.45,1.78,2.23
South America Copa Libertadores,2023-08-08,19:00:00,0,Fluminense,Argentinos Juniors,1.73,3.5,4.75,1.07,7.77,1.41,2.82,2.1,1.65,1.49,2.48,2.13,1.65,1.14,1.25,2.15,1.57,1.71,2.19,1.4,3.59,1.22,10.0,5.5,0.0,1.4,1.75,2.2,2.9
South America Copa Libertadores,2023-08-08,21:00:00,0,Atlético PR,Bolívar,1.22,5.5,15.0,1.03,18.25,1.2,4.58,1.53,2.35,1.28,3.3,2.25,1.62,1.06,1.13,4.0,1.86,2.14,1.29,1.22,2.51,1.11,11.0,9.0,0.0,1.43,1.7,2.09,2.6
South America Copa Libertadores,2023-08-08,21:00:00,0,Internacional,River Plate,2.4,2.85,3.3,1.06,8.6,1.37,2.98,2.1,1.65,1.44,2.63,1.86,1.86,1.36,1.3,1.62,1.71,1.86,2.22,2.11,4.33,0.0,0.0,0.0,0.0,1.38,1.7,2.05,2.77
