League,Date,Time,Rodada,Home,Away,FT_Odds_H,FT_Odds_D,FT_Odds_A,FT_Odds_Over05,FT_Odds_Under05,FT_Odds_Over15,FT_Odds_Under15,FT_Odds_Over25,FT_Odds_Under25,HT_Odds_Over05,HT_Odds_Under05,Odds_BTTS_Yes,Odds_BTTS_No,Odds_DuplaChance_1X,Odds_DuplaChance_12,Odds_DuplaChance_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odds_Corners_H,Odds_Corners_D,Odds_Corners_A,Odds_Corners_Over75,Odds_Corners_Over85,Odds_Corners_Over95,Odds_Corners_Over105,Odds_Corners_Over115
South Korea K League 2,2023-08-15,07:00:00,26,Sangju Sangmu,Seoul E-Land,1.52,4.24,5.09,1.04,8.5,1.2,3.9,1.67,2.0,1.3,3.2,1.8,1.95,1.09,1.22,2.35,2.09,1.45,1.84,1.23,3.07,1.5,7.5,3.3,1.26,1.54,1.91,2.34,3.2
Portugal LigaPro,2023-08-15,07:00:00,1,UD Oliveirense,CD Feirense,2.29,3.06,2.52,1.07,7.5,1.33,3.1,1.94,1.81,1.44,2.63,1.83,1.83,1.36,1.25,1.53,0.0,0.0,0.0,0.0,0.0,1.84,7.5,2.42,0.0,1.2,1.39,1.65,2.07
South Korea K League 2,2023-08-15,07:30:00,26,Busan I'Park,Jeonnam Dragons,1.83,3.73,3.72,1.05,9.0,1.28,3.5,1.85,1.95,1.36,3.0,1.72,2.05,1.2,1.27,1.83,1.73,1.18,1.56,1.54,3.1,1.7,7.0,2.7,1.49,2.0,2.28,3.14,4.6
Finland Veikkausliiga,2023-08-15,12:00:00,19,SJK,KTP,1.43,3.63,5.4,1.04,10.0,1.25,3.75,1.73,1.81,1.3,3.4,1.91,1.8,1.12,1.2,2.75,2.11,0.56,1.54,1.25,2.79,1.26,11.5,4.7,1.14,1.3,1.55,1.92,2.46
Chile Primera División,2023-08-15,13:30:00,21,Ñublense,Unión La Calera,2.16,3.1,2.9,1.06,10.0,1.35,3.2,2.0,1.67,1.41,2.7,1.83,1.95,1.4,1.25,1.6,1.0,1.4,1.57,1.54,3.11,2.1,7.5,1.95,1.4,1.8,2.33,3.2,5.1
Europe UEFA Champions League,2023-08-15,14:00:00,0,Aris,Raków Częstochowa,2.57,2.88,2.54,0.0,0.0,0.0,0.0,1.97,1.84,1.44,2.63,1.83,1.83,0.0,0.0,0.0,2.0,2.6,2.45,1.68,4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Europe UEFA Champions League,2023-08-15,14:00:00,0,Maccabi Haifa,Slovan Bratislava,1.58,3.4,4.95,1.03,12.5,1.21,4.1,1.8,1.8,1.29,3.42,1.69,2.11,1.15,1.21,2.43,2.4,1.6,2.51,0.99,3.5,1.22,10.0,5.5,1.16,1.29,1.43,1.75,2.22
Europe UEFA Champions League,2023-08-15,14:00:00,0,Sparta Praha,København,2.4,2.89,2.73,1.05,10.5,1.25,3.6,1.67,2.0,1.4,2.83,1.77,2.0,1.34,1.31,1.68,1.0,2.33,0.0,1.38,1.38,1.55,7.0,3.2,1.31,1.52,1.94,2.52,3.2
Europe UEFA Champions League,2023-08-15,14:00:00,0,Molde,KÍ,1.24,4.7,8.98,1.02,21.0,1.1,5.5,1.43,3.0,1.22,4.0,1.87,1.89,1.04,1.12,4.0,1.0,1.8,2.22,2.25,4.47,1.13,11.0,8.0,1.2,1.33,1.61,2.03,2.62
Europe UEFA Champions League,2023-08-15,15:00:00,0,Bačka Topola,Sporting Braga,4.25,3.71,1.6,1.04,11.5,1.23,3.8,1.67,2.14,1.31,3.28,1.72,2.07,2.34,1.22,1.16,0.0,3.0,0.0,0.0,0.0,3.0,7.0,1.6,1.29,1.5,1.8,2.25,2.8
